,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
77,305.876144,19.734578848607516,67.7880549664019,22.34134396560804,17.484517783730745,70.14738926831265,19.0,101.95754716981132,190.0
78,109.03536400000002,11.782535262811344,-5.5385481992517684,17.830808581761307,9.416055956140593,56.9168596951388,13.0,108.69943289224953,162.0
79,141.18946000000003,13.40775908837131,25.562444478777834,17.944733344796166,11.1912054602967,63.50930983233656,6.0,59.53284671532847,133.0
80,157.67874,14.169079261970909,-30.242659369986256,18.067855932780365,11.565673287057635,56.070621387210565,11.0,109.4797385620915,161.0
81,241.98018400000004,17.552741646565956,-35.30810481115749,18.490090758800246,17.06433335003473,69.0352039177018,5.0,74.61584327086882,158.0
82,200.34475200000003,15.971438909082648,-58.21757620342318,19.279626530304224,14.556735734966576,65.60462138721057,7.0,84.98456790123457,134.0
83,220.13188800000003,16.741583702231154,52.41501470328652,22.95816664362605,13.29915480062946,71.68130983233658,5.0,77.29307116104869,136.0
84,170.0457,14.714241728752862,59.104971837581466,16.505418149517336,14.432765750880629,67.06341574697134,6.0,57.7539393939394,116.0
85,221.78081600000002,16.80416928011715,4.950073612131592,21.81701803203148,13.364420766461944,65.73091265245618,11.0,86.41263940520446,151.0
86,165.71726400000003,14.525762416139017,16.586880023478646,18.30684966174296,12.14884446011831,58.88864786586926,17.0,120.5049751243781,201.0
87,215.18510400000002,16.552407192029463,44.622026820085125,19.35157564734412,14.317282817106427,57.79259490855187,22.0,85.96072796934865,146.0
88,209.61997200000002,16.336965376613783,82.91749566942164,21.854399643884786,12.715075280489899,63.91491265245619,29.0,82.79351032448378,139.0
89,242.59853200000003,17.575154179611022,77.71548334697968,21.40299331937061,14.472003244899561,61.972621387210566,17.0,123.09005947323705,255.0
90,384.40634000000006,22.123321480621083,-41.08547473239744,42.294127070722396,13.405477363217312,118.21793121954715,11.0,68.35227882037533,139.0
91,43.902708000000004,7.476540907837045,-85.12551703670185,10.147324120093979,5.873259729740937,30.235482804886782,9.0,79.51173708920187,123.0
92,195.191852,15.764706935953274,13.041505660345175,20.58738820090741,15.9084974729329,85.93276615856468,9.0,66.76663146779303,129.0
93,230.43768800000004,17.128992292570615,-6.27624666878887,21.435972284247473,13.946143260706108,62.598541951234495,12.0,83.07692307692308,145.0
94,189.42060400000003,15.529900308772737,4.636690156528552,19.662021187622,12.772969312792918,67.54691265245619,20.0,90.79107725788901,132.0
95,128.616384,12.796853762141804,32.101502518470596,15.893384832409245,11.559091847630377,55.444700823186636,11.0,62.26602564102564,131.0
96,151.90749200000002,13.907358698039696,57.381149519396715,18.45607083830945,10.486279686899554,47.85022420733018,53.0,113.47896879240163,158.0
97,244.04134400000004,17.627339269756998,38.095043806475516,25.144344053633006,13.78372637830003,77.05141574697134,8.0,75.35979729729729,156.0
98,127.79192000000002,12.755772263631565,-7.9630656825456905,19.777935910942375,8.923284075715227,53.86238307928233,11.0,84.23870967741935,141.0
99,191.069532,15.59734861880187,-32.449644407993674,19.913076677467046,13.2346381239741,74.93720391770181,11.0,77.86731391585761,139.0
100,233.32331200000002,17.235906345387825,-76.39893383889807,19.33680339475272,15.758909490983083,60.62675378050402,13.0,84.023851590106,140.0
101,175.19860000000003,14.935520938428558,-18.92137134718837,17.80110476260243,12.686184936071573,54.88054195123449,12.0,100.34235294117647,146.0
102,184.47382000000002,15.325774453265204,-43.036709750964015,20.720991139955938,12.144874880312766,65.43546870428874,9.0,91.01675977653632,176.0
103,246.10250400000004,17.70162252877243,-87.73794033122917,22.946304937811806,14.101159210719485,70.56912448172572,10.0,119.26381909547739,193.0
104,242.39241600000003,17.567686512318467,60.73788175812966,20.16778220824994,15.636047302832822,64.68048899391711,11.0,140.33333333333334,235.0
105,263.82848,18.328034639954446,51.58153871955455,22.84709429742582,15.183185966384201,73.02717743904311,8.0,126.58046875,208.0
106,243.21688000000003,17.597538167684327,-66.92445617609367,21.455638652877184,15.116496927842038,68.79875378050403,10.0,147.16016949152544,255.0
107,216.42180000000002,16.599903436549397,54.519572738663165,20.733679041399647,13.555238675098032,62.663071524408345,10.0,81.82095238095238,142.0
108,265.88964000000004,18.399489237024934,22.739499232833467,20.725909813455726,16.702636949976014,71.21117743904311,9.0,68.57751937984496,129.0
